RegionalClimateCenterId,PercentCurrent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
4,31.75,"166,686.46",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-01-28
4,15.26,"80,132.88",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-01-28
4,4.95,"25,991.14",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-01-28
4,0.72,"3,764.77",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-01-28
4,62.74,"329,360.87",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-02-04
4,36.75,"192,939.57",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-02-04
4,15.68,"82,292.06",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-02-04
4,5.70,"29,931.03",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-02-04
4,0.68,"3,568.66",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-02-04
4,61.52,"322,971.11",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-02-11
4,37.31,"195,845.07",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-02-11
4,16.40,"86,099.13",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-02-11
4,5.88,"30,858.71",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-02-11
4,0.68,"3,568.66",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-02-11
4,60.73,"318,814.89",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-02-18
4,37.05,"194,481.45",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-02-18
4,17.91,"94,023.90",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-02-18
4,5.98,"31,391.47",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-02-18
4,0.68,"3,568.66",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-02-18
4,69.77,"366,294.87",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-02-25
4,43.10,"226,270.36",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-02-25
4,20.79,"109,119.50",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-02-25
4,6.51,"34,199.71",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-02-25
4,0.79,"4,152.69",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-02-25
4,67.57,"354,730.57",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-03-04
4,42.36,"222,395.35",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-03-04
4,19.69,"103,367.86",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-03-04
4,6.04,"31,719.87",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-03-04
4,0.86,"4,509.22",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-03-04
4,66.25,"347,789.85",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-03-11
4,42.47,"222,945.59",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-03-11
4,21.55,"113,152.45",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-03-11
4,7.74,"40,626.48",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-03-11
4,1.34,"7,027.73",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-03-11
4,65.34,"342,997.14",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-03-18
4,42.71,"224,233.58",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-03-18
4,20.79,"109,120.35",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-03-18
4,9.06,"47,577.79",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-03-18
4,1.25,"6,578.90",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-03-18
4,66.29,"348,023.05",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-03-25
4,45.86,"240,777.46",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-03-25
4,25.46,"133,664.58",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-03-25
4,15.81,"83,017.00",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-03-25
4,2.90,"15,226.25",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-03-25
4,65.31,"342,853.47",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-04-01
4,45.56,"239,177.20",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-04-01
4,27.99,"146,940.14",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-04-01
4,17.02,"89,349.28",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-04-01
4,3.38,"17,735.66",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-04-01
4,58.83,"308,837.01",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-04-08
4,43.21,"226,850.71",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-04-08
4,27.45,"144,082.11",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-04-08
4,17.46,"91,638.57",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-04-08
4,5.38,"28,250.59",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-04-08
4,59.50,"312,335.85",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-04-15
4,44.59,"234,089.21",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-04-15
4,29.59,"155,358.03",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-04-15
4,18.17,"95,384.19",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-04-15
4,7.03,"36,914.31",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-04-15
4,63.32,"332,404.90",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-04-22
4,45.64,"239,613.10",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-04-22
4,31.83,"167,079.99",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-04-22
4,21.54,"113,081.16",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-04-22
4,8.27,"43,417.17",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-04-22
4,65.97,"346,315.55",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-04-29
4,48.77,"256,016.05",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-04-29
4,34.02,"178,617.08",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-04-29
4,24.32,"127,675.38",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-04-29
4,11.66,"61,225.07",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-04-29
4,74.07,"388,823.91",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-05-06
4,54.44,"285,799.91",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-05-06
4,41.67,"218,780.36",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-05-06
4,29.83,"156,576.87",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-05-06
4,14.72,"77,300.72",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-05-06
4,70.03,"367,646.41",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-05-13
4,48.45,"254,375.53",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-05-13
4,37.17,"195,141.93",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-05-13
4,26.81,"140,747.98",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-05-13
4,14.52,"76,250.18",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-05-13
4,68.19,"357,969.85",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-05-20
4,48.83,"256,349.13",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-05-20
4,38.35,"201,305.61",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-05-20
4,28.53,"149,782.78",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-05-20
4,17.21,"90,356.03",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-05-20
4,67.74,"355,614.27",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-05-27
4,48.10,"252,515.06",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-05-27
4,34.85,"182,946.94",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-05-27
4,23.90,"125,474.91",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-05-27
4,8.96,"47,028.18",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-05-27
4,68.96,"362,024.59",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-06-03
4,46.47,"243,964.10",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-06-03
4,33.59,"176,355.29",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-06-03
4,21.79,"114,375.24",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-06-03
4,7.22,"37,879.98",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-06-03
4,64.51,"338,636.29",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-06-10
4,46.42,"243,699.65",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-06-10
4,32.93,"172,874.36",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-06-10
4,18.82,"98,820.84",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-06-10
4,5.68,"29,793.21",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-06-10
4,64.86,"340,502.89",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-06-17
4,47.22,"247,873.19",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-06-17
4,30.65,"160,924.78",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-06-17
4,17.31,"90,887.72",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-06-17
4,5.24,"27,530.80",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-06-17
4,64.27,"337,389.59",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-06-24
4,46.11,"242,047.42",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-06-24
4,27.38,"143,733.88",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-06-24
4,15.14,"79,462.90",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-06-24
4,3.92,"20,589.05",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-06-24
4,63.12,"331,342.52",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-07-01
4,41.83,"219,592.90",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-07-01
4,27.42,"143,950.14",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-07-01
4,13.35,"70,102.68",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-07-01
4,3.29,"17,275.34",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-07-01
4,64.42,"338,201.32",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-07-08
4,42.11,"221,061.17",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-07-08
4,27.16,"142,582.20",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-07-08
4,13.27,"69,682.89",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-07-08
4,3.17,"16,656.84",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-07-08
4,62.48,"328,013.32",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-07-15
4,43.23,"226,964.82",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-07-15
4,26.97,"141,569.16",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-07-15
4,13.18,"69,203.45",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-07-15
4,2.76,"14,497.37",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-07-15
4,57.56,"302,186.62",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-07-22
4,39.33,"206,456.58",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-07-22
4,24.85,"130,478.89",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-07-22
4,10.70,"56,168.24",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-07-22
4,2.40,"12,581.57",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-07-22
4,56.70,"297,670.69",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-07-29
4,39.88,"209,343.37",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-07-29
4,24.65,"129,389.06",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-07-29
4,10.33,"54,224.63",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-07-29
4,2.08,"10,934.74",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-07-29
4,55.15,"289,519.03",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-08-05
4,38.73,"203,340.57",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-08-05
4,24.34,"127,789.87",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-08-05
4,9.13,"47,951.30",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-08-05
4,1.79,"9,393.28",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-08-05
4,53.95,"283,223.19",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-08-12
4,38.94,"204,436.93",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-08-12
4,24.48,"128,510.06",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-08-12
4,9.25,"48,542.36",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-08-12
4,1.62,"8,527.59",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-08-12
4,53.88,"282,849.07",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-08-19
4,39.76,"208,716.91",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-08-19
4,23.56,"123,701.30",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-08-19
4,9.70,"50,924.84",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-08-19
4,1.69,"8,896.51",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-08-19
4,55.45,"291,082.78",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-08-26
4,40.81,"214,226.24",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-08-26
4,25.76,"135,226.95",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-08-26
4,10.29,"54,038.98",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-08-26
4,1.69,"8,896.51",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-08-26
4,57.18,"300,202.07",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-09-02
4,40.69,"213,596.08",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-09-02
4,25.30,"132,795.42",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-09-02
4,10.37,"54,451.17",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-09-02
4,1.69,"8,896.51",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-09-02
4,58.00,"304,499.10",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-09-09
4,38.60,"202,636.98",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-09-09
4,24.06,"126,303.47",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-09-09
4,8.59,"45,074.51",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-09-09
4,1.08,"5,663.02",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-09-09
4,55.49,"291,299.73",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-09-16
4,37.98,"199,410.67",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-09-16
4,23.40,"122,845.01",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-09-16
4,8.17,"42,897.56",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-09-16
4,1.21,"6,330.56",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-09-16
4,52.27,"274,384.93",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-09-23
4,35.79,"187,904.46",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-09-23
4,20.98,"110,152.98",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-09-23
4,7.56,"39,700.12",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-09-23
4,1.21,"6,330.56",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-09-23
4,58.26,"305,854.67",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-09-30
4,35.50,"186,345.64",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-09-30
4,22.66,"118,954.43",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-09-30
4,8.47,"44,479.45",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-09-30
4,1.98,"10,389.75",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-09-30
4,56.78,"298,060.04",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-10-07
4,35.69,"187,352.70",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-10-07
4,22.64,"118,876.64",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-10-07
4,8.75,"45,920.17",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-10-07
4,2.10,"11,003.58",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-10-07
4,50.61,"265,692.54",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-10-14
4,34.18,"179,448.62",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-10-14
4,21.27,"111,667.40",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-10-14
4,8.32,"43,674.82",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-10-14
4,2.10,"11,003.58",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-10-14
4,51.10,"268,280.03",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-10-21
4,34.26,"179,832.46",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-10-21
4,21.27,"111,667.40",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-10-21
4,8.60,"45,161.51",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-10-21
4,2.10,"11,003.58",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-10-21
4,56.11,"294,554.72",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-10-28
4,34.58,"181,522.24",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-10-28
4,21.54,"113,074.84",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-10-28
4,9.07,"47,620.43",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-10-28
4,2.74,"14,401.27",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-10-28
4,56.84,"298,380.28",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-11-04
4,35.25,"185,058.87",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-11-04
4,20.83,"109,341.00",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-11-04
4,8.33,"43,728.35",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-11-04
4,2.70,"14,193.04",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-11-04
4,56.70,"297,658.96",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-11-11
4,33.67,"176,770.46",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-11-11
4,18.35,"96,307.79",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-11-11
4,7.83,"41,119.18",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-11-11
4,2.62,"13,745.42",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-11-11
4,56.99,"299,187.89",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-11-18
4,33.25,"174,531.91",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-11-18
4,18.35,"96,307.79",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-11-18
4,7.83,"41,119.18",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-11-18
4,2.62,"13,745.42",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-11-18
4,53.49,"280,833.60",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-11-25
4,31.83,"167,105.06",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-11-25
4,16.57,"87,014.41",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-11-25
4,7.24,"38,002.71",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-11-25
4,1.97,"10,343.92",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-11-25
4,53.53,"281,000.22",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-12-02
4,32.26,"169,338.93",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-12-02
4,16.58,"87,026.74",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-12-02
4,7.24,"38,002.71",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-12-02
4,1.97,"10,343.92",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-12-02
4,57.45,"301,604.36",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-12-09
4,36.01,"189,068.94",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-12-09
4,17.75,"93,187.11",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-12-09
4,7.96,"41,805.42",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-12-09
4,2.06,"10,813.04",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-12-09
4,62.17,"326,393.41",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-12-16
4,36.89,"193,639.51",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-12-16
4,18.96,"99,520.79",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-12-16
4,7.96,"41,805.42",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-12-16
4,2.06,"10,813.04",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-12-16
4,63.75,"334,672.55",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-12-23
4,36.81,"193,247.86",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-12-23
4,18.91,"99,249.61",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-12-23
4,8.12,"42,613.33",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-12-23
4,2.26,"11,865.65",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-12-23
4,58.43,"306,750.49",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2014-12-30
4,33.88,"177,875.89",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2014-12-30
4,18.43,"96,766.89",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2014-12-30
4,8.80,"46,215.98",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2014-12-30
4,2.36,"12,401.80",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2014-12-30
4,47.08,"247,142.13",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2015-01-06
4,31.22,"163,890.95",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2015-01-06
4,17.83,"93,583.97",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2015-01-06
4,8.39,"44,044.30",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2015-01-06
4,1.99,"10,432.35",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2015-01-06
4,47.84,"251,167.05",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2015-01-13
4,31.78,"166,825.04",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2015-01-13
4,17.54,"92,055.44",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2015-01-13
4,8.58,"45,028.67",0.00,0.00,0.00,0.00,1,4,D3  ,South,"524,975.30",2015-01-13
4,2.22,"11,657.77",0.00,0.00,0.00,0.00,1,5,D4  ,South,"524,975.30",2015-01-13
4,51.67,"271,275.27",0.00,0.00,0.00,0.00,1,1,D0  ,South,"524,975.30",2015-01-20
4,33.13,"173,938.20",0.00,0.00,0.00,0.00,1,2,D1  ,South,"524,975.30",2015-01-20
4,18.34,"96,271.33",0.00,0.00,0.00,0.00,1,3,D2  ,South,"524,975.30",2015-01-20
